Full	Mean	Lower_CI	Median	Upper_CI
8mer|6|Supp_Kd	0.046251796118129	0.0439611186254242	0.00821814795572165	0.046453675050133	0.150423584512376
8mer|-4|Supp_Kd	0.0363046612300009	0.0327652074990529	0.00773848700114883	0.0338165955250422	0.100137674319525
7mer-m8|28|Supp_Kd	0.00680366218507114	0.00685408416677071	0.00403051276842843	0.00692780959922565	0.0102101328143445
7mer-m8|26|Supp_Kd	0.00803015666554545	0.00724479304624929	0.00266065998020637	0.00733728150713518	0.0216372578389299
7mer-m8|25|Supp_Kd	0.0083564873716468	0.00723869603272359	0.00220977679355027	0.00776617170499841	0.0201561439342794
7mer-m8|24|Supp_Kd	0.0174984318920439	0.015844428803052	0.00457209311914857	0.0166015296734361	0.0365486562263269
7mer-m8|23|Supp_Kd	0.00850123569875886	0.00795943576919021	0.00177618022077669	0.00825291366740188	0.0217064174731542
7mer-m8|22|Supp_Kd	0.00837532163380211	0.00721446299685047	0.00195825114719461	0.00732363119316345	0.0230129301519969
7mer-m8|21|Supp_Kd	0.00938671158126774	0.00790480068506132	0.0016300588547094	0.00817868033711646	0.0212927825120868
7mer-m8|20|Supp_Kd	0.0141636265853537	0.0133557994706655	0.00377798377198877	0.0137398486653942	0.0404976215331544
7mer-m8|19|Supp_Kd	0.00588412575439619	0.00543535981405455	0.00202058763787453	0.00575254784437108	0.0148978487485153
7mer-m8|18|Supp_Kd	0.00993427950858342	0.00973184681679818	0.0044193576406559	0.00988616375821597	0.0206743415462241
7mer-m8|17|Supp_Kd	0.00552706506202343	0.00522605249854231	0.00164308887635445	0.00578285813197728	0.0147850029481347
7mer-m8|16|Supp_Kd	0.0124954323525693	0.0114738147781896	0.00355220842569309	0.0120818181226719	0.0270668260342814
7mer-m8|15|Supp_Kd	0.0106722066299327	0.0105009355883129	0.00320960479613443	0.010963627663452	0.0242888660949003
7mer-m8|14|Supp_Kd	0.0117354494541165	0.0103374973431256	0.00241887012585543	0.0106742093133626	0.029113573812582
7mer-m8|13|Supp_Kd	0.00630364379647268	0.00580637161500135	0.00128985656899997	0.00636850392967407	0.0157878906576128
7mer-m8|12|Supp_Kd	0.00954779285696896	0.00890399962809549	0.00190767691997271	0.00902121286817225	0.0235864854581899
7mer-m8|11|Supp_Kd	0.0133471721851025	0.0120871259506883	0.00273113413184724	0.0125853164112388	0.0314236507198984
7mer-m8|10|Supp_Kd	0.00595850915959902	0.0054246922603308	0.00149241458898925	0.00581965796097195	0.0146438600950195
7mer-m8|9|Supp_Kd	0.00840333172189659	0.00768256441049933	0.00181663240202715	0.00862111391030797	0.020446095743078
7mer-m8|8|Supp_Kd	0.00648763976810198	0.00619478712483385	0.00232635208810451	0.00631351152148495	0.0141821129062634
7mer-m8|-3|Supp_Kd	0.140268915534209	0.1330905363735	0.0314816137682788	0.138826836637536	0.404376743343633
7mer-A1|26|Supp_Kd	0.0250631790003239	0.0251727088068985	0.0055715513839017	0.0267443451113024	0.0737262793137951
7mer-A1|25|Supp_Kd	0.0359721076287424	0.032262294711179	0.00751400760580784	0.0314532611807709	0.0824165179250309
7mer-A1|24|Supp_Kd	0.0053365643050381	0.00501819615434504	0.00182778086259986	0.00537940430477694	0.0141554245415449
7mer-A1|23|Supp_Kd	0.04038207379465	0.0419411456390059	0.0151431715600634	0.0417989270097773	0.11546214820332
