Full	Mean	Lower_CI	Median	Upper_CI
7mer-m8|16|Supp_Kd	0.00575986011029595	0.00346933451930198	0.000206730388246105	0.00547843521402249	0.0112937953574188
7mer-m8|15|Supp_Kd	0.00389174552918543	0.00234163286574895	0.000135157556781709	0.00358653459610595	0.00988447129976881
7mer-m8|14|Supp_Kd	0.00852394368074107	0.00496115136360401	0.000306380780697274	0.00772178221981465	0.0164120481089608
7mer-m8|13|Supp_Kd	0.00596980872612098	0.00359827124082135	0.000278157708152775	0.00566163050974944	0.0107234233569485
7mer-m8|12|Supp_Kd	0.003684200635527	0.0022019504163112	0.000145509900946714	0.0033088518020294	0.00876833649397088
7mer-m8|11|Supp_Kd	0.00528952429330478	0.00336988612500141	0.000184869805967523	0.00551813877878198	0.012196359417853
7mer-m8|10|Supp_Kd	0.00548855216889868	0.00339301468760306	0.000218902873719551	0.00561084049271763	0.0120274100380918
7mer-m8|9|Supp_Kd	0.00346643313637159	0.00211438128955679	0.00015974328345982	0.00318911416838105	0.00767318849684869
7mer-m8|8|Supp_Kd	0.00411570496012345	0.00256020595144423	0.000187725752775985	0.00414186555873674	0.00707284975943611
7mer-m8|-3|Supp_Kd	0.0141873946444452	0.00863154920490355	0.000412059259804455	0.0125312983517276	0.0400026982713486
7mer-A1|26|Supp_Kd	0.0279412179417722	0.0186365748058469	0.00155736063186019	0.0256277636807776	0.0524331563736393
7mer-A1|25|Supp_Kd	0.0196285547157166	0.0116446966420417	0.000689964926628734	0.0182803169540281	0.0419612533718794
7mer-A1|24|Supp_Kd	0.0263863771009587	0.0167202765587573	0.000803038798884509	0.0266313749642956	0.0680686612475143
7mer-A1|23|Supp_Kd	0.00762264839081767	0.00406153405349725	0.000208050917656027	0.0065790417882036	0.0134515479632759
7mer-A1|22|Supp_Kd	0.0041152447073365	0.00225770290602475	8.52883218506613e-05	0.00346196839673929	0.0101612095897574
7mer-A1|21|Supp_Kd	0.0142610772901753	0.00856218070528365	0.000453770990205999	0.0138292432296594	0.02775660276625
7mer-A1|20|Supp_Kd	0.0115172756441454	0.00655444370074474	0.00041015191697015	0.00957184153910762	0.0252335498405505
7mer-A1|19|Supp_Kd	0.00737138326143272	0.00430723602284206	0.000227788909640411	0.0067555971032909	0.0166000439176958
7mer-A1|18|Supp_Kd	0.0192482108857171	0.0116561844460808	0.000596372774313957	0.0177965203534845	0.0416203004953864
7mer-A1|17|Supp_Kd	0.00538911445943306	0.00324024610122066	0.000207005589688929	0.00494206587007761	0.0136930970978377
7mer-A1|16|Supp_Kd	0.0151628080131104	0.00913833090002865	0.000548044811644523	0.0134725468616062	0.0326714345342388
7mer-A1|15|Supp_Kd	0.00906936653800748	0.0054317233426728	0.000323091308848426	0.008688154962286	0.025179061117542
7mer-A1|14|Supp_Kd	0.00724278064488392	0.00400322489279252	0.000196892154440435	0.00652836168922484	0.0198479716826936
7mer-A1|13|Supp_Kd	0.0140130978366943	0.00865635242365358	0.000503201486262548	0.0132035772035474	0.0284164118456209
7mer-A1|12|Supp_Kd	0.014356085188205	0.00823669935514682	0.000383175335832586	0.0127292919827867	0.0355966016962204
7mer-A1|11|Supp_Kd	0.0125350455174213	0.00795248166235043	0.000575356073227655	0.0119260820219219	0.0270393337029649
7mer-A1|10|Supp_Kd	0.00593604174680421	0.00351023798080968	0.000165216963664213	0.00570733060008801	0.0133766909337362
7mer-A1|9|Supp_Kd	0.00911590212084554	0.00537162434383084	0.000326055999711706	0.00827627913318686	0.0205498155711384
7mer-A1|6|Supp_Kd	0.0684945992256769	0.0398652304659664	0.00147557162023528	0.0595686798152383	0.299490542132875
6mer|27|Supp_Kd	0.0162623721295875	0.00980523818258596	0.000631140531263463	0.0150014212355192	0.0281817163055595
6mer|26|Supp_Kd	0.0297004319999063	0.017745902089169	0.00101508215506997	0.0282015063817524	0.0570244907444607
6mer|25|Supp_Kd	0.0227220851697757	0.013919591428011	0.00098585743661432	0.0217671275695153	0.0458562807689658
6mer|24|Supp_Kd	0.00973050824570168	0.00590369751026489	0.000444716364678464	0.00933751710657386	0.0179489804907799
6mer|23|Supp_Kd	0.0157416199831018	0.00973504108505804	0.000817071509117299	0.0152811387260932	0.0254756257250587
6mer|22|Supp_Kd	0.0215243471243891	0.0139267150580829	0.000995328054114004	0.0212690939254344	0.039907223114195
6mer|21|Supp_Kd	0.012776069487048	0.00761272195218323	0.000500698308606098	0.0127601560392868	0.0218469970385272
6mer|20|Supp_Kd	0.0140173415614336	0.00836698396686285	0.000518719357839249	0.0129548808063887	0.0247757339250368
6mer|19|Supp_Kd	0.010918495256919	0.00683497367688394	0.000456330472411943	0.0104102523615722	0.0200258674348248
6mer|18|Supp_Kd	0.0107350923620815	0.00630732419328772	0.000421436776622025	0.0100428388994163	0.0191463669748946
6mer|17|Supp_Kd	0.0235146549124035	0.014679334715575	0.00109872271140064	0.0229799703047681	0.0415305037641711
6mer|16|Supp_Kd	0.0133628087211206	0.00822259669846557	0.000577242919755062	0.0130216712622811	0.0234618315075664
6mer|15|Supp_Kd	0.0156611933832394	0.00944566403420962	0.000537136550080894	0.0153575808110139	0.0295008401112341
6mer|14|Supp_Kd	0.0150093571909383	0.00928068873411637	0.000778086023839355	0.0142086590403428	0.026805536654907
6mer|13|Supp_Kd	0.0162368329986204	0.00993365812138686	0.000763259337451468	0.0156592117868371	0.0277138139353021
6mer|12|Supp_Kd	0.0120044543002415	0.00699089531213154	0.000369950077549279	0.011286455967395	0.0229502249206625
6mer|11|Supp_Kd	0.00683609763108919	0.00396186939499788	0.000246647289626461	0.0061865189215842	0.0144453036313662
6mer|10|Supp_Kd	0.0173389779644753	0.0106006630496029	0.000772002189543846	0.0168151174532447	0.0334658252113397
6mer|9|Supp_Kd	0.0192164267166088	0.0116601271483834	0.000910191244834668	0.0180182625090455	0.0325498989185511
6mer|8|Supp_Kd	0.0188840916609517	0.0119446146700793	0.00103376550774556	0.0189329453508428	0.0273844382217577
6mer-m8|29|Supp_Kd	0.025366860664324	0.0158917891644871	0.00116768555931953	0.0265935642820157	0.0408644532092155
6mer-m8|28|Supp_Kd	0.0286994053853726	0.0179850595158257	0.00142849807001127	0.0280455734738646	0.0477371952079317
6mer-m8|27|Supp_Kd	0.0321728887056839	0.0199614566750097	0.00125493269190775	0.0321272025951212	0.0553841485225951
6mer-m8|26|Supp_Kd	0.030104271183538	0.0186879776161665	0.000910732320605835	0.0300042891461142	0.0716027716512277
6mer-m8|25|Supp_Kd	0.0334990929734195	0.0205351427406984	0.00114472455749719	0.0330063191931456	0.07130930061259
6mer-m8|24|Supp_Kd	0.0208862297474562	0.0124171780996879	0.000470020777002849	0.0212266097067751	0.0442080917866994
6mer-m8|23|Supp_Kd	0.0268564425591631	0.0163198258562818	0.000993080183545696	0.0253578921466919	0.0513067904501217
6mer-m8|22|Supp_Kd	0.0241646025630072	0.0155856663184553	0.00107111178405558	0.0220989231987316	0.0444038042111302
6mer-m8|21|Supp_Kd	0.0372348833358064	0.0244546382261153	0.00217307007468667	0.0345917038365377	0.078925581958572
6mer-m8|20|Supp_Kd	0.029159688304291	0.0179474758577871	0.00113416290406291	0.0287972413825526	0.0545647566820859
6mer-m8|19|Supp_Kd	0.0152409923212561	0.0093221429792423	0.00058192849872675	0.0144699156647983	0.0311397927978654
6mer-m8|18|Supp_Kd	0.015041603374865	0.0090552571532552	0.00050431332493389	0.0149577706782801	0.033524345776733
6mer-m8|17|Supp_Kd	0.0242424496756876	0.0142396810590294	0.000928494517145103	0.0228812850565571	0.0493421564069614
6mer-m8|16|Supp_Kd	0.0203002612577734	0.0123827044549406	0.000558480321946775	0.0201279609879596	0.04282542049644
6mer-m8|15|Supp_Kd	0.0344737115065236	0.0210879851995021	0.000960512860952891	0.0333954734000128	0.0707385479679928
6mer-m8|14|Supp_Kd	0.0174278017328805	0.0109135201877417	0.000635078460762082	0.0165125740825104	0.0324161797152835
6mer-m8|13|Supp_Kd	0.0335333866262726	0.0219815601984797	0.00182399395694402	0.03077293418747	0.0568956860614706
6mer-m8|12|Supp_Kd	0.0130572623355613	0.00806248773483201	0.000504886084479673	0.012980974312321	0.0284751028802771
6mer-m8|11|Supp_Kd	0.0243859882966504	0.01533717036865	0.000785684138439633	0.0243015787227281	0.0573942626398345
6mer-m8|10|Supp_Kd	0.0222297205162937	0.0131955366664385	0.000790811662649558	0.0212586063664453	0.0448976999464505
6mer-m8|7|Supp_Kd	0.0183849780807367	0.0114365076131934	0.000775600730234324	0.0188692533891618	0.0249970913787755
6mer-m8|-2|Supp_Kd	0.106672554419344	0.0664592094929333	0.00228974874232258	0.105017028958557	0.402239467128036
6mer-m8|-6|Supp_Kd	0.020867600709301	0.0132628344725099	0.00114199830337433	0.0214603477431398	0.0279738008421321
6mer-A1|28|Supp_Kd	0.0202225574489	0.0120577675669712	0.000692673573087626	0.0194222258532494	0.0350363082873396
6mer-A1|26|Supp_Kd	0.0109870962556421	0.00578122005575754	0.000356848894192879	0.0100311042180202	0.022377733531247
6mer-A1|25|Supp_Kd	0.0179830769834824	0.0112584728579594	0.000674944062073187	0.0171389764103215	0.0371803340060181
6mer-A1|24|Supp_Kd	0.0357932077638985	0.0219450831784025	0.00135492880791795	0.0351300756917335	0.0659083547767173
6mer-A1|23|Supp_Kd	0.0162425127324074	0.00954224368012274	0.000426709277265278	0.0153223477017337	0.0407120077693915
6mer-A1|22|Supp_Kd	0.0165470666768578	0.0102137647214514	0.000648947423098096	0.0156331429622017	0.0401246896379195
6mer-A1|21|Supp_Kd	0.0341956891057254	0.0212493691763754	0.00151854102634548	0.0315108596304207	0.0614664487035949
6mer-A1|20|Supp_Kd	0.0234337834718897	0.0145419306079124	0.00103651475135046	0.0220911198894608	0.0434361750749001
6mer-A1|19|Supp_Kd	0.0247280667059943	0.0143110373669119	0.000610518658324173	0.023100126801003	0.0576175749400578
6mer-A1|18|Supp_Kd	0.0197923333461595	0.0122780775722252	0.000605287598484145	0.0185124054330591	0.0387771615593056
6mer-A1|17|Supp_Kd	0.0122175624301369	0.00720255581931363	0.000444020559012219	0.011668128062945	0.031461599633406
6mer-A1|16|Supp_Kd	0.0142053883183511	0.00828528855652063	0.000401565913419461	0.0135219984301021	0.0327007519781112
6mer-A1|15|Supp_Kd	0.0233076487401048	0.0139839665156991	0.000841389613938722	0.0220463725678882	0.0506835329937614
6mer-A1|14|Supp_Kd	0.0345528306512572	0.0214617976026508	0.00167190574029775	0.0297676220468104	0.0656415788176043
6mer-A1|13|Supp_Kd	0.0376278668464414	0.0235548115543031	0.0017615791106125	0.0362574498771046	0.06549541724262
6mer-A1|12|Supp_Kd	0.0181809678848793	0.010700249844348	0.000764175502943141	0.0159292760065702	0.0370512100696933
6mer-A1|11|Supp_Kd	0.026189704480239	0.0166423365221284	0.000859236537113306	0.0264488859301308	0.0591936725045391
6mer-A1|10|Supp_Kd	0.00923190128618257	0.00543788696813204	0.000299387367699042	0.00859845946846014	0.018580477530223
6mer-A1|9|Supp_Kd	0.0154346355924222	0.009066475591481	0.000553427400719042	0.0148004610612275	0.0286919539565647
6mer-A1|8|Supp_Kd	0.0161522254668396	0.0097891167054266	0.000370094276541894	0.013903027326907	0.0584860238913932
6mer-A1|6|Supp_Kd	0.106176308909575	0.0653367821375377	0.00263484622196737	0.098391516933132	0.408338070089416
6mer-A1|-5|Supp_Kd	0.0300612701591289	0.0190467127644343	0.0014492332127452	0.0309293396524189	0.041717240674482
8mer-mmA7|27|Supp_Kd	0.0387891135480197	0.0241581055226646	0.00161744728592256	0.0386806557106757	0.0719890436566189
8mer-mmA7|26|Supp_Kd	0.0308415477175596	0.0182858094684264	0.000794221721608715	0.0287500871519603	0.093924677289551
8mer-mmA7|25|Supp_Kd	0.0100695818062873	0.00571884532123537	0.000305719780986135	0.00705932075140392	0.0265984095626512
8mer-mmA7|24|Supp_Kd	0.0280080165489717	0.0159031832886062	0.000567490127160605	0.0250177176485351	0.115362822577863
8mer-mmA7|23|Supp_Kd	0.0192780776338326	0.0118701156058991	0.000765964275333768	0.015679977642559	0.0453049751916651
8mer-mmA7|22|Supp_Kd	0.009592702389644	0.00573735859460431	0.000256956143396671	0.00873216541176179	0.0292679217537115
8mer-mmA7|21|Supp_Kd	0.0200360506460366	0.013460079534904	0.000964062034308729	0.017912992154053	0.0597872332569557
8mer-mmA7|20|Supp_Kd	0.0110780441271186	0.00655955354538298	0.00028253595640278	0.00896815180282586	0.0314220754246962
8mer-mmA7|19|Supp_Kd	0.00550632159676628	0.00301336563093319	0.000129655122684052	0.00463449628669086	0.0195993382144384
8mer-mmA7|18|Supp_Kd	0.0106762531436848	0.00610820858403996	0.000244408898267124	0.00788099443008642	0.0330148560565055
8mer-mmA7|17|Supp_Kd	0.0202945348376574	0.0119521664046503	0.000842040663870979	0.0172483417313161	0.0531383242045493
8mer-mmA7|16|Supp_Kd	0.0145246912142765	0.00821462915207618	0.000367905132472502	0.013986712174578	0.0384434202013735
8mer-mmA7|15|Supp_Kd	0.0214831236105201	0.013328245227849	0.000653107511341843	0.0198640226493119	0.0435149959825129
8mer-mmA7|14|Supp_Kd	0.00530408109316585	0.00323612054764659	8.97864830732074e-05	0.00532504657312363	0.0192142601373761
8mer-mmA7|13|Supp_Kd	0.0124291254264959	0.00722112604421411	0.000317789186199895	0.0111156576715905	0.0330500907379015
8mer-mmA7|12|Supp_Kd	0.0074969008129572	0.00406784856190233	0.000130362281193066	0.00701330195009856	0.0202059925107887
8mer-mmA7|11|Supp_Kd	0.0184486061202178	0.0104728651354839	0.000374985629344187	0.0173741635991729	0.0626285928304707
8mer-mmA7|10|Supp_Kd	0.00626863001958923	0.00340804116939668	0.000139108356288563	0.00519869950214416	0.0160259591456024
8mer-mmA7|9|Supp_Kd	0.00393182528683531	0.00215512480232179	9.0798827324151e-05	0.00342935042207681	0.00915845991587871
8mer-mmC7|27|Supp_Kd	0.0210235794332078	0.0129036155573117	0.000590347069898379	0.0203056151694617	0.049525766325592
8mer-mmC7|24|Supp_Kd	0.0135524535109713	0.00789447307693684	0.000278418966966719	0.0120058523119091	0.0441614235688576
8mer-mmC7|23|Supp_Kd	0.0457117757162718	0.0309760839650463	0.00165042063870732	0.0414014200887413	0.145894050513704
8mer-mmC7|22|Supp_Kd	0.025562250041341	0.0161619897048691	0.000609516471491808	0.0233569247893494	0.153605771796739
8mer-mmC7|21|Supp_Kd	0.0270217957067931	0.0166599810149951	0.000514618063139091	0.0220983870685748	0.082929403854624
8mer-mmC7|20|Supp_Kd	0.0110435958993796	0.00598036588311673	0.000223509882477493	0.00827999475425995	0.0353588492043676
8mer-mmC7|19|Supp_Kd	0.0362627961244206	0.0208067609450412	0.000738351554287445	0.031482776676382	0.154745093392091
8mer-mmC7|18|Supp_Kd	0.0208739547288241	0.0124178380824556	0.00070198309298035	0.0170662498480033	0.0709462293618456
8mer-mmC7|16|Supp_Kd	0.0255996267950046	0.014596010318362	0.000428203989731735	0.0226653563744061	0.110129411967462
8mer-mmC7|15|Supp_Kd	0.0131977343406393	0.00719640530819466	0.000200533973965806	0.00963139735482873	0.0542162129514409
8mer-mmC7|14|Supp_Kd	0.0134332698322368	0.00845954710530221	0.000302545681820061	0.0111942510750989	0.0569036617714362
8mer-mmC7|13|Supp_Kd	0.0109029433404046	0.00614606692169395	0.000335757974921107	0.00896582381230489	0.0248441120828228
8mer-mmC7|11|Supp_Kd	0.0101959660909473	0.00548178031901174	0.000198808622576706	0.0092591791817919	0.0297122432036863
8mer-mmC7|10|Supp_Kd	0.00763948529610625	0.00467705446017894	0.000208283509431911	0.00745008957466946	0.0193318381853918
8mer-mmC7|9|Supp_Kd	0.031178183741405	0.0181207110080094	0.000711944211788525	0.0265804059616242	0.0828499527027213
8mer-mmC7|6|Supp_Kd	0.0139426620923112	0.00814419581504281	0.000281446364598969	0.0115226194281378	0.054780169790314
8mer-mmG7|27|Supp_Kd	0.0159949231938415	0.00948447188530451	0.000550948392666243	0.0147102835100974	0.0414726738138375
8mer-mmG7|26|Supp_Kd	0.00897164415583839	0.00484095954701063	0.000245014518993853	0.00606373260161272	0.0251943118866085
8mer-mmG7|25|Supp_Kd	0.0119137167558057	0.00695461583703871	0.00028521191109842	0.011139159035477	0.036794150743499
8mer-mmG7|24|Supp_Kd	0.115997513899939	0.0774290701332358	0.00197635688017329	0.107721816366348	0.597350764317808
8mer-mmG7|23|Supp_Kd	0.0137592675270081	0.00776078849788263	0.000275034355058708	0.0110381656016435	0.0471376133006607
8mer-mmG7|22|Supp_Kd	0.0343062344892189	0.0229367210692618	0.00152437097920004	0.0304783965569665	0.107273159085686
8mer-mmG7|21|Supp_Kd	0.0368877075857223	0.0217740555871366	0.000464518683182806	0.0331170648232519	0.165040115130656
8mer-mmG7|20|Supp_Kd	0.0254723037212043	0.0162297847841566	0.00073727103977512	0.0215925007674361	0.0803253941497903
8mer-mmG7|18|Supp_Kd	0.0662915760240602	0.0406894939089453	0.00206824951553914	0.056149236183419	0.235215011592813
8mer-mmG7|17|Supp_Kd	0.012828114451316	0.00744352161159334	0.000342490947245109	0.0103040670979214	0.0369152949759787
8mer-mmG7|16|Supp_Kd	0.0122182392859682	0.00633974217466367	0.000318691434473842	0.00951926080418023	0.0376937542353436
8mer-mmG7|15|Supp_Kd	0.032989048290948	0.0216256755214697	0.00159947335954819	0.0268907783262505	0.0958924643181135
8mer-mmG7|13|Supp_Kd	0.0104125480502155	0.00609266848501313	0.000243258790077999	0.00933765976174124	0.0342739179037705
8mer-mmG7|12|Supp_Kd	0.0604506562527324	0.0383812565714667	0.000970521837078401	0.0592273479312976	0.204826176829094
8mer-mmG7|11|Supp_Kd	0.0113007936530449	0.00643997026844234	0.000223821984923161	0.0105350710658363	0.0367310560098363
8mer-mmG7|10|Supp_Kd	0.0174718198834402	0.00967656606187374	0.000360369880022741	0.0145724637827951	0.0572332966579008
8mer-mmG7|9|Supp_Kd	0.00907875869122397	0.00485149364513015	0.000163201516898277	0.00715570423335459	0.0307587185573148
8mer-mmG7|6|Supp_Kd	0.0770452741954626	0.0415366069584007	0.000879007683018498	0.0662767876029938	0.305427636353018
8mer-mmC6|27|Supp_Kd	0.0213711326167418	0.0127609160721179	0.000609222987188832	0.0204105261860611	0.0601855498420038
8mer-mmC6|26|Supp_Kd	0.0104200810487195	0.00563387417968675	0.000339790754175252	0.00669684527259705	0.0267799958295813
8mer-mmC6|25|Supp_Kd	0.018907673641049	0.0109305161490135	0.000624883867293901	0.0147791115132686	0.0545672594420783
8mer-mmC6|24|Supp_Kd	0.0127622144092864	0.00684430286092473	0.000241301759335838	0.01034567062225	0.0376576602490497
8mer-mmC6|23|Supp_Kd	0.0179272373298049	0.0108086580712361	0.000522498412535147	0.0151824824056948	0.075442870373418
8mer-mmC6|21|Supp_Kd	0.0114785303780595	0.00641422210786753	0.000307449668380004	0.00979594033819758	0.0312059189636696
8mer-mmC6|20|Supp_Kd	0.00689154511570589	0.00371146080065435	0.000207004307543668	0.00515608858638466	0.0191819681609647
8mer-mmC6|19|Supp_Kd	0.0225629607870742	0.0137292856289293	0.00037932037772137	0.0213398005317454	0.0883116354768374
8mer-mmC6|18|Supp_Kd	0.0199261387274885	0.0112103678463475	0.000378131957474559	0.0168556892139716	0.076954746214668
8mer-mmC6|17|Supp_Kd	0.0526486274082596	0.03503041985934	0.00219726957569134	0.0446705802347222	0.159845283077523
8mer-mmC6|16|Supp_Kd	0.027089834079376	0.0145425461907207	0.000329612392800891	0.0227297162499047	0.0948550366663656
8mer-mmC6|14|Supp_Kd	0.0266755165596192	0.0139781792583196	0.000408095592109398	0.0195036452561676	0.108542559157744
8mer-mmC6|13|Supp_Kd	0.0126655807465001	0.00670144776381835	0.000313658320984726	0.00861398861068373	0.0359534372987882
8mer-mmC6|12|Supp_Kd	0.0111311919582446	0.00623366150193389	0.000258187893937614	0.0079816100518734	0.0377361692103781
8mer-mmC6|11|Supp_Kd	0.00569956068325092	0.00320650937456923	0.000128660860485864	0.00489230196128824	0.0187426467518083
8mer-mmC6|10|Supp_Kd	0.0154585209835193	0.00874638185065413	0.000243033533313194	0.0140109783033401	0.0608091148068605
8mer-mmC6|9|Supp_Kd	0.0105718187606181	0.00614495776912557	0.000314171208013281	0.0080948552390395	0.0327140493441794
8mer-mmC6|6|Supp_Kd	0.034759107547025	0.0222461604059883	0.00117907825400282	0.0269110704726623	0.120442368043903
8mer-mmG6|27|Supp_Kd	0.0358319470251881	0.0228885368460645	0.00151077565124619	0.0345540516004777	0.0842245068067913
8mer-mmG6|26|Supp_Kd	0.0932717101676116	0.0727748320946129	0.00400941304687026	0.0933312714393978	0.456120935032975
8mer-mmG6|25|Supp_Kd	0.0121671416265425	0.00678602225858099	0.000288058245665843	0.0096616599574035	0.0408592799076471
8mer-mmG6|24|Supp_Kd	0.0837981104397247	0.0516442536572475	0.00182428817392858	0.0748497899069569	0.324820876431029
8mer-mmG6|23|Supp_Kd	0.0262210605603444	0.0137937269691051	0.000517989960264223	0.0170447952196131	0.0944262409427235
8mer-mmG6|21|Supp_Kd	0.0265690265876941	0.0163270326766058	0.000508020970956456	0.024604780578721	0.129146539260908
8mer-mmG6|20|Supp_Kd	0.025896282488866	0.0160361284424013	0.0010976451210544	0.0201670013643535	0.0652662287144662
8mer-mmG6|19|Supp_Kd	0.0159899441729425	0.00897590468437526	0.000448193617925516	0.0118837715096736	0.0565449647855719
