Full	Mean	Lower_CI	Median	Upper_CI
10mer-m12.21|17|Supp_Kd	0.0314386150857631	0.0277070993273711	0.00610009907777732	0.0289125356943912	0.104092438709871
10mer-m12.21|21|Supp_Kd	0.0133957907418875	0.0103103131719849	0.00198125059977883	0.0107672513911131	0.0707832330421392
10mer-m12.21|8|Supp_Kd	0.0247354790314448	0.022276142334623	0.00606079647623316	0.0214012722000509	0.0842017118227181
10mer-m13.22_Kd	0.454134730449827	0.453623100152195	0.368689153264436	0.449498404302251	0.555379334780861
10mer-m13.22|13|Supp_Kd	0.0162998623629518	0.0145110782025105	0.00352777849706686	0.0152917743839827	0.0446777016031979
10mer-m13.22|15|Comp_Kd	0.0549749638355553	0.0498828776846467	0.0156461136687084	0.0592773154884385	0.188083255231166
10mer-m13.22|15|Offset_Kd	0.0540972008080574	0.0465284065779438	0.0133009170310027	0.0546313510624508	0.158024247261858
10mer-m13.22|15|Supp_Kd	0.0170698816595988	0.0162278512903784	0.00517169719981679	0.0158260203332451	0.0504917974304274
10mer-m13.22|16|Supp_Kd	0.0148218765853203	0.0127972484168278	0.00383038028379734	0.0141681920772679	0.0460091982698644
10mer-m13.22|17|Comp_Kd	0.0279100467862003	0.0253590221624832	0.0079101410428832	0.0250833867193824	0.106868016494342
10mer-m13.22|17|Offset_Kd	0.045548770120879	0.0404218397903853	0.0136453103086613	0.038535448789643	0.132443523202811
10mer-m13.22|27|Supp_Kd	0.0540764239492307	0.046915978562047	0.0156615529175629	0.0465726048895917	0.144231552900834
10mer-m13.22|9|Comp_Kd	0.0619493663300251	0.0487166248994437	0.0167080435037922	0.0512956475754183	0.176223947969447
10mer-m9.18_Kd	0.383065095837429	0.382701690295222	0.322548664712291	0.383111702914403	0.457675843188964
10mer-m9.18|12|Comp_Kd	0.0549701088980545	0.0494393783753614	0.0160431704924634	0.0555406988369125	0.17114700188262
10mer-m9.18|12|Supp_Kd	0.00352873752239162	0.00292485790498734	0.000611613254046789	0.00291630859204693	0.0167243745512628
10mer-m9.18|13|Supp_Kd	0.0108783054890623	0.00986775582839704	0.00279280014379581	0.0103164640291433	0.0343082517201395
10mer-m9.18|14|Offset_Kd	0.0370954571087141	0.0332146874066396	0.00863209757005285	0.0326908947685913	0.154693560057716
10mer-m9.18|16|Comp_Kd	0.0320088025840547	0.0313559653154845	0.00848972462489118	0.0271828035086596	0.10811631360945
10mer-m9.18|21|Comp_Kd	0.054107313062381	0.0477689506089426	0.0158701977966326	0.0511399910493878	0.158460516179962
10mer-m9.18|8|Supp_Kd	0.0107860665528554	0.00940258903472087	0.0020079882217158	0.00981984348504475	0.0336598913178763
11mer-m10.20_Kd	0.173889639344853	0.174729963386838	0.138744121214208	0.174935132116981	0.211643381990991
11mer-m10.20|10|Supp_Kd	0.0142389880427925	0.0119153133863331	0.00353377163595787	0.0113818224560341	0.0511597259303019
11mer-m10.20|14|Offset_Kd	0.065281911873534	0.0529727722337982	0.0193363736002226	0.0596624406563478	0.170836516555885
11mer-m10.20|7|Offset_Kd	0.0545761168534587	0.0481739886631506	0.0136537691862506	0.0553142382291178	0.165532686685786
11mer-m10.20|9|Offset_Kd	0.0141689740402379	0.0122795317258462	0.00338455400195843	0.0128055650232608	0.0649596721832382
11mer-m11.21_Kd	0.194855295084562	0.195695386133973	0.150631838658186	0.196466340893741	0.252702737384164
11mer-m11.21|11|Comp_Kd	0.0726335934765783	0.0631336702401527	0.014820581443712	0.0716870265832277	0.174087159671553
11mer-m11.21|11|Supp_Kd	0.00298566511403836	0.00256887859976397	0.000770731750603016	0.00262702032833427	0.0120515955429817
11mer-m11.21|7|Offset_Kd	0.0711998019785764	0.0683852748758497	0.0135422404682242	0.0698904548029164	0.227018127950516
