Full	Mean	Lower_CI	Median	Upper_CI
4mer-m10.13|11|Comp_Kd	0.425778402916102	0.42805086908583	0.367240411735148	0.42693839016573	0.497193264639749
4mer-m10.13|11|Offset_Kd	0.420666098081864	0.419065037784309	0.348307197029447	0.42201769864066	0.500047507212496
4mer-m10.13|11|Supp_Kd	0.0432895139982069	0.0433208935694929	0.0387134173556433	0.043305496526614	0.0484273037984903
4mer-m10.13|12|Comp_Kd	0.556011991910728	0.559102330438547	0.456214298320997	0.558272862512212	0.688096402723185
4mer-m10.13|12|Offset_Kd	0.461345200311255	0.460782386779169	0.389126631977533	0.461613748920313	0.546728394646135
4mer-m10.13|12|Supp_Kd	0.0514966384603903	0.0515543124360279	0.0461007201821269	0.0517780533131343	0.0574385463698038
4mer-m10.13|13|Comp_Kd	0.577660341648212	0.582237183347231	0.50977533009091	0.580899998230359	0.659556945904454
4mer-m10.13|13|Offset_Kd	0.481110734081989	0.475444845467461	0.402343216793576	0.472100212848213	0.572602759184415
4mer-m10.13|13|Supp_Kd	0.0590646357189174	0.0595798671841134	0.0525108971274796	0.0595981269832652	0.0671712255714496
4mer-m10.13|14|Comp_Kd	0.547729389115096	0.555256163874572	0.464893277659215	0.553552127300366	0.680736678534226
4mer-m10.13|14|Offset_Kd	0.507727497798936	0.51425476256315	0.431335464395608	0.509854811567207	0.621127639736102
4mer-m10.13|14|Supp_Kd	0.0532435500103318	0.0534926224839098	0.0466521830457031	0.0534512422300236	0.0603390033482641
4mer-m10.13|15|Comp_Kd	0.463049737977488	0.465597815883101	0.390100402818128	0.460050857018959	0.58530274294215
4mer-m10.13|15|Offset_Kd	0.485600477572433	0.488623796001435	0.426495638492654	0.490435387292781	0.557494125769924
4mer-m10.13|15|Supp_Kd	0.0619608186971657	0.0620934551439423	0.0546583048245584	0.0616561250558854	0.0712727876706468
4mer-m10.13|16|Comp_Kd	0.518161200120601	0.519869326741122	0.423547366170147	0.521836741586381	0.638735578464242
4mer-m10.13|16|Offset_Kd	0.450125239933686	0.450417251662142	0.39333732453464	0.451081555653367	0.512391473078586
4mer-m10.13|16|Supp_Kd	0.0607849505589411	0.0607927558038403	0.0525124859549482	0.0604550950225963	0.0698423478348657
4mer-m10.13|17|Comp_Kd	0.510695803926797	0.51164239193291	0.428520347639362	0.509800580180355	0.616990287675518
4mer-m10.13|17|Offset_Kd	0.558657638238988	0.556115597405864	0.446903898353479	0.564429426334831	0.659403032919787
4mer-m10.13|17|Supp_Kd	0.0547351365774099	0.0549870764347655	0.0479388509472099	0.0553447788994623	0.0631522535221483
4mer-m10.13|18|Comp_Kd	0.386890940058616	0.386019606274683	0.335114892587093	0.386777077618771	0.449940139135949
4mer-m10.13|18|Offset_Kd	0.482059029967277	0.481788582893942	0.408439930544617	0.483842679971357	0.560661720588819
4mer-m10.13|18|Supp_Kd	0.0593728968808757	0.0595272293054711	0.0526317894059802	0.0595846420550742	0.0669875027678217
4mer-m10.13|19|Comp_Kd	0.520234035253521	0.516124674858204	0.433994415992076	0.515418450334137	0.622074610373013
4mer-m10.13|19|Offset_Kd	0.351818358450465	0.353625677603958	0.301597238165924	0.354141117500698	0.411810348874851
4mer-m10.13|19|Supp_Kd	0.0609500199312695	0.0615189787001675	0.0525052830564111	0.0616704535548912	0.0702772150262321
4mer-m10.13|20|Comp_Kd	0.503013102115661	0.502950977761666	0.433271438875016	0.503871357508077	0.59592611160535
4mer-m10.13|20|Offset_Kd	0.48540576257726	0.48608968458635	0.401206087715934	0.484824129967352	0.60520620598831
4mer-m10.13|20|Supp_Kd	0.063121077249762	0.0638051525060444	0.0556050603638852	0.0632902322447243	0.075094149897884
4mer-m10.13|21|Comp_Kd	0.498771218579952	0.497321226133619	0.412661498330233	0.4977520216026	0.613531338834362
4mer-m10.13|21|Offset_Kd	0.548742338675535	0.559285724303595	0.450699200937894	0.553944754202346	0.719390362402197
4mer-m10.13|21|Supp_Kd	0.0687657868687067	0.0687197969586913	0.0595205632342442	0.0688964744235553	0.0778477220555761
4mer-m10.13|22|Comp_Kd	0.466732454907543	0.470218394441623	0.387398916350079	0.465649584310096	0.562588956291539
4mer-m10.13|22|Offset_Kd	0.429085350407812	0.43090956077118	0.333119181140647	0.428879909315497	0.596858566094981
4mer-m10.13|22|Supp_Kd	0.0683725433345397	0.0684381973088102	0.0577609484092076	0.0681659847843369	0.081557805242816
4mer-m10.13|23|Comp_Kd	0.532367283045609	0.529414864363023	0.395905347904874	0.537846006891909	0.680528097676184
4mer-m10.13|23|Offset_Kd	0.41391294266192	0.415260450387205	0.326999162272495	0.410979267086272	0.511917314264474
4mer-m10.13|23|Supp_Kd	0.0771904874761676	0.0774704065634883	0.0669365941093967	0.0776094205066384	0.0908531538704819
4mer-m10.13|24|Comp_Kd	0.445753349981701	0.451450302944619	0.361047716659575	0.441718248647536	0.61108631221731
4mer-m10.13|24|Offset_Kd	0.576083563290749	0.588082418926449	0.426590659938985	0.580017577019744	0.808088063614332
4mer-m10.13|24|Supp_Kd	0.0719118619579924	0.0725213730368221	0.06044305741065	0.0725597473650356	0.0846360476464133
4mer-m10.13|25|Comp_Kd	0.587175638854209	0.59076401904751	0.44199356281182	0.586668046253643	0.782966882564849
4mer-m10.13|25|Offset_Kd	0.446422181309849	0.447190105900417	0.343421501580427	0.448471943557003	0.587575448655534
4mer-m10.13|25|Supp_Kd	0.0808603795067393	0.0807315168697648	0.0678373315441133	0.0801341602279374	0.0971774839698684
4mer-m10.13|26|Comp_Kd	0.804645662378849	0.818673895268543	0.58461007605253	0.789766792465429	1.32271352238407
4mer-m10.13|26|Offset_Kd	0.442448836110449	0.437149198409976	0.355445921045767	0.438745046876492	0.527313833438283
4mer-m10.13|26|Supp_Kd	0.0850866011365936	0.0848439967743175	0.0714703684982409	0.0846595734970968	0.0994594434580711
4mer-m10.13|27|Comp_Kd	0.480416499871679	0.487281029151143	0.374011342159693	0.482133864861384	0.660805911165785
4mer-m10.13|27|Offset_Kd	0.527871869616134	0.52310744933786	0.405017739384736	0.526021942379124	0.680824688444753
4mer-m10.13|27|Supp_Kd	0.0721865946002689	0.0721531426287578	0.0590521748865559	0.0716629721631749	0.0868832829716887
4mer-m10.13|28|Comp_Kd	0.866619401314269	0.908430674613456	0.593480498612874	0.850846268062138	2.02515363607297
4mer-m10.13|28|Offset_Kd	0.571793371861881	0.586410007063283	0.44728534048618	0.585034754802999	0.794933970950281
4mer-m10.13|28|Supp_Kd	0.0664071189874298	0.0671101846550681	0.0529887670978932	0.066820166091716	0.0832688739698072
4mer-m10.13|29|Comp_Kd	0.3929160951536	0.398805963686003	0.277156295910284	0.395530986219819	0.589684125754587
4mer-m10.13|29|Offset_Kd	0.538858226563409	0.548822377813482	0.400533506224609	0.547848953206614	0.798600074145045
4mer-m10.13|29|Supp_Kd	0.0752888950201327	0.075752174522992	0.0611761412839548	0.0758589219772608	0.09316681277299
4mer-m10.13|30|Comp_Kd	0.595690207788999	0.601762247771104	0.424171686622179	0.612922396499981	0.794333655344251
4mer-m10.13|30|Offset_Kd	0.370857612841043	0.376100790602807	0.283128337829368	0.369482336520921	0.526287347854922
4mer-m10.13|30|Supp_Kd	0.0840946502335611	0.0837306603564836	0.0658824126192699	0.0838851459238645	0.107085203986133
4mer-m10.13|31|Comp_Kd	0.802908976348193	0.798787466725476	0.424143031843838	0.808196011201663	1.37369106987588
4mer-m10.13|31|Offset_Kd	0.63265672409048	0.640613376744562	0.446298441428783	0.633067992918856	0.926115114255172
4mer-m10.13|31|Supp_Kd	0.0897675063062701	0.0882962471273237	0.069053060262479	0.0884072159683642	0.119301348264156
4mer-m10.13|32|Comp_Kd	1.42599693591978	1.52246048709337	0.684319831797896	1.51273718932161	4.06617855140836
4mer-m10.13|32|Offset_Kd	0.596757026537122	0.598279331763802	0.395674307010319	0.594859562888477	0.907269365615594
4mer-m10.13|32|Supp_Kd	0.0691831209053106	0.0707776127935018	0.0511261373145746	0.0707348914047855	0.093637201384922
4mer-m10.13|33|Comp_Kd	0.443393085503197	0.45131428840248	0.240765214951051	0.411825703968596	1.09294302746029
4mer-m10.13|33|Offset_Kd	0.515305695917011	0.528801683610083	0.320431857031115	0.521844158003571	0.876427390424269
4mer-m10.13|33|Supp_Kd	0.0949780948529937	0.0967644017182318	0.06385990601851	0.0973555549864419	0.134246039218514
4mer-m10.13|34|Offset_Kd	0.576107416101762	0.650186384433188	0.285216761430943	0.566517436780441	3.22849616130611
4mer-m10.13|34|Supp_Kd	0.192615877531637	0.1865891933256	0.103446808404262	0.187376412366406	0.341978316598518
4mer-m10.13|35|Offset_Kd	0.168030504640891	0.18513688292888	0.0800556974735391	0.175666075784719	0.770392169956249
4mer-m10.13|8|Offset_Kd	0.47295222556077	0.474633397284471	0.407370018219863	0.471161245571077	0.54583245409378
4mer-m10.13|8|Supp_Kd	0.383554964983023	0.385693373246523	0.347727106805135	0.385992600827476	0.4259842235577
4mer-m10.13|9|Comp_Kd	0.537088421866765	0.540821739849031	0.456414228170583	0.539880356432484	0.639681336975369
4mer-m10.13|9|Offset_Kd	0.691243846204782	0.694294439250402	0.590883664806327	0.696578336415483	0.808947369113427
4mer-m10.13|9|Supp_Kd	0.0644495275416929	0.0644841182773662	0.0569958314696464	0.0642330896953806	0.0746025043540596
4mer-m11.14_Kd	1.21045302557724	1.21110005182269	1.19898922711816	1.21036721698973	1.22552649882124
4mer-m11.14|10|Comp_Kd	0.459676256123487	0.458372990414166	0.404473261087325	0.46101734000053	0.509627846029627
4mer-m11.14|10|Offset_Kd	0.393868013197602	0.395041601084624	0.354645235926405	0.395476083743157	0.44557706189645
4mer-m11.14|10|Supp_Kd	0.0758363476492394	0.0760420416311688	0.0676540860815666	0.0760667652462546	0.0836637818442547
4mer-m11.14|11|Comp_Kd	0.396774701914392	0.398213667163756	0.342796981459303	0.396267816577802	0.46638986988429
4mer-m11.14|11|Offset_Kd	0.31867398086747	0.320001431728401	0.277524597998591	0.31934350061575	0.366910228650001
4mer-m11.14|11|Supp_Kd	0.0460600684128696	0.0464003524434176	0.0422039567188985	0.0460380089843044	0.0507508203594961
4mer-m11.14|12|Comp_Kd	0.280224899780355	0.281205235775048	0.249695232651111	0.279564415851878	0.310424449035885
4mer-m11.14|12|Offset_Kd	0.315223235105996	0.317195509913279	0.285235281071536	0.315314517118881	0.35221681608432
4mer-m11.14|12|Supp_Kd	0.0282676580873377	0.0285534013062847	0.0252566211523804	0.0286048358219559	0.0323903694548141
4mer-m11.14|13|Comp_Kd	0.284380669187434	0.285145034410699	0.255561036689615	0.28544002241803	0.314606841807932
4mer-m11.14|13|Offset_Kd	0.236945527480907	0.237962725428889	0.209795014954499	0.239208857761563	0.262804211711047
4mer-m11.14|13|Supp_Kd	0.0274535823922499	0.0276738523523323	0.0241854925962796	0.0276406890105553	0.0308429881803786
4mer-m11.14|14|Comp_Kd	0.348935358143885	0.350927983840147	0.287438152660499	0.355458050236614	0.411802402839863
4mer-m11.14|14|Offset_Kd	0.310704893641195	0.30986845152797	0.26757141510533	0.308655441345821	0.354589023319957
4mer-m11.14|14|Supp_Kd	0.0369925286990907	0.0372024897351123	0.033145555500751	0.0370676951279322	0.0422536792928528
4mer-m11.14|15|Comp_Kd	0.311000654814765	0.30937397795011	0.270640194622963	0.308808636213844	0.348269954107837
4mer-m11.14|15|Offset_Kd	0.297344497924675	0.297152353481739	0.257895567188156	0.297138644988608	0.339527174293752
4mer-m11.14|15|Supp_Kd	0.0398824039075382	0.0399061578645388	0.0352508659715933	0.040020158939139	0.0447771810154072
4mer-m11.14|16|Comp_Kd	0.375295497357819	0.378854688076375	0.327632075714774	0.376779377844857	0.443785429193522
4mer-m11.14|16|Offset_Kd	0.349055962007758	0.349670992336179	0.285611326348303	0.352399870605671	0.415738174298905
4mer-m11.14|16|Supp_Kd	0.0452206738539726	0.0455784990927731	0.0411121712850827	0.0453994120407271	0.0510363956791906
4mer-m11.14|17|Comp_Kd	0.391980751409974	0.394200336093177	0.338084246347511	0.390610584866026	0.465564713499937
4mer-m11.14|17|Offset_Kd	0.313136631000996	0.315930276398324	0.271392607238233	0.316548832060931	0.367499087028345
4mer-m11.14|17|Supp_Kd	0.0521520541203429	0.0524666199908356	0.0465324912031865	0.0525003692162386	0.0597837958059845
4mer-m11.14|18|Comp_Kd	0.346629357863406	0.349419779424652	0.293413714956809	0.350367712194435	0.402897897382286
4mer-m11.14|18|Offset_Kd	0.396224001290558	0.397934699401327	0.332768486941374	0.392586818629296	0.499736625575483
4mer-m11.14|18|Supp_Kd	0.051134049809972	0.051485791256928	0.0454255905559777	0.0514733438303775	0.0578079312349635
4mer-m11.14|19|Comp_Kd	0.411118001413336	0.410164475881338	0.346027274801497	0.40508765626341	0.498994539936434
4mer-m11.14|19|Offset_Kd	0.323018670352879	0.325254418452024	0.279909007676022	0.325093583420752	0.388154110134372
4mer-m11.14|19|Supp_Kd	0.0544950762586719	0.0544359740680158	0.0482953761188835	0.0544778176452964	0.0615751354430193
4mer-m11.14|20|Comp_Kd	0.383118578301014	0.387564119662637	0.332056294996187	0.389083087890234	0.441633439880588
4mer-m11.14|20|Offset_Kd	0.363173997215495	0.365286326817083	0.303562366060232	0.361345940245903	0.44093448712649
4mer-m11.14|20|Supp_Kd	0.059549783848997	0.0598558658423225	0.0514352203990921	0.0602377494470742	0.0671264245455156
4mer-m11.14|21|Comp_Kd	0.418421100105172	0.421485203046897	0.363833765120216	0.421510878982226	0.492351283063093
4mer-m11.14|21|Offset_Kd	0.361127873787796	0.363318343942514	0.308292967795369	0.361847945759868	0.432283646063636
4mer-m11.14|21|Supp_Kd	0.0518079053432709	0.052302633822588	0.044443145413745	0.0525703680463903	0.0605730046545947
4mer-m11.14|22|Comp_Kd	0.431263574300793	0.428875267511858	0.347868982811157	0.431070721716105	0.526625895335555
4mer-m11.14|22|Offset_Kd	0.384183073807123	0.382392307739939	0.329077701702935	0.385611570934271	0.436501157437118
4mer-m11.14|22|Supp_Kd	0.0630848474937969	0.0634850152622217	0.0556898406922533	0.0628743584754983	0.0736185171405221
4mer-m11.14|23|Comp_Kd	0.456885435316529	0.457841067969862	0.359934767197776	0.45927270665055	0.555128495110927
4mer-m11.14|23|Offset_Kd	0.429537023298977	0.431286090515979	0.353176833434511	0.424222460843944	0.554393454439445
4mer-m11.14|23|Supp_Kd	0.062664075262827	0.062634764980892	0.0538801587561476	0.0624687983032749	0.072414135838444
4mer-m11.14|24|Comp_Kd	0.403412998929228	0.400476257118369	0.332627967695057	0.401077448852203	0.485967170372068
4mer-m11.14|24|Offset_Kd	0.405220700795352	0.406689318925096	0.331312693909028	0.408274892540111	0.50093558353727
4mer-m11.14|24|Supp_Kd	0.0613610162052002	0.0617048240759216	0.0529734518636589	0.0612272232831507	0.0720734569751206
4mer-m11.14|25|Comp_Kd	0.406463947293071	0.404648835767483	0.322633878195563	0.40190259336369	0.507997638935254
4mer-m11.14|25|Offset_Kd	0.389474545536613	0.390136015573565	0.332450537247462	0.38989768960365	0.463184122475458
4mer-m11.14|25|Supp_Kd	0.071513786997923	0.0716128856669571	0.0608123810114827	0.0715070769011985	0.0827390320694045
4mer-m11.14|26|Comp_Kd	0.354604310224129	0.357489618468956	0.300897709902437	0.356165131253784	0.421302317105874
4mer-m11.14|26|Offset_Kd	0.336331255112956	0.336749777282894	0.281922153912368	0.335153443987994	0.401418107311216
4mer-m11.14|26|Supp_Kd	0.0691603779969345	0.0689240479962866	0.0596541235685242	0.0689500735249156	0.080594629100672
4mer-m11.14|27|Comp_Kd	0.493163885900572	0.496583731101496	0.369001504536612	0.499260154949653	0.700025772126833
4mer-m11.14|27|Offset_Kd	0.419705700910806	0.424211371364972	0.333202984229878	0.42696940227199	0.532187707813594
4mer-m11.14|27|Supp_Kd	0.0639165084469343	0.0642983714738504	0.0553482897356724	0.0640876242650508	0.0750929219572265
4mer-m11.14|28|Comp_Kd	0.438951748154934	0.447583410244907	0.339812838463022	0.445058389765228	0.625986994887399
4mer-m11.14|28|Offset_Kd	0.339705108132907	0.343404400085877	0.271031387451505	0.344048215646738	0.409386684987324
4mer-m11.14|28|Supp_Kd	0.0733703677869104	0.0738507795269958	0.0634231169624605	0.0737596011526715	0.0860345391581089
4mer-m11.14|29|Comp_Kd	0.336873320049501	0.338845864709968	0.265065445485914	0.338930542862008	0.4352657221521
4mer-m11.14|29|Offset_Kd	0.418740236938842	0.419750420648838	0.339095873439026	0.420880813163546	0.535224251387414
4mer-m11.14|29|Supp_Kd	0.0781591383275698	0.0781963865169374	0.0650480629819543	0.0774301079552737	0.0949907346822889
4mer-m11.14|30|Comp_Kd	0.490522358278003	0.503841677377707	0.394020197830488	0.494564111664957	0.697842792605539
4mer-m11.14|30|Offset_Kd	0.313036918669714	0.311072860929404	0.248434993785838	0.310281461198084	0.381815764701573
4mer-m11.14|30|Supp_Kd	0.0855167232770427	0.0858061757526407	0.0736782766573284	0.0857184967234624	0.0991448442483753
4mer-m11.14|31|Comp_Kd	0.462656754577727	0.461769571414061	0.362204794023452	0.463638415703248	0.601909549363953
4mer-m11.14|31|Offset_Kd	0.336263527918481	0.331992606439039	0.272571450609312	0.331394753635749	0.409805009870483
4mer-m11.14|31|Supp_Kd	0.0756715055693107	0.0765605659980936	0.0637777535032097	0.0764607207571609	0.0901766210458622
4mer-m11.14|32|Comp_Kd	0.536404430249322	0.535936043357506	0.432732994918723	0.530952715036724	0.67655725795802
4mer-m11.14|32|Offset_Kd	0.300004080552906	0.30343987980754	0.240261099562072	0.305308518375617	0.380330648565298
4mer-m11.14|32|Supp_Kd	0.066957774426721	0.0669293179478153	0.0536425503154382	0.0668391275712168	0.0841623618821545
4mer-m11.14|33|Comp_Kd	0.406563516169127	0.406691084225095	0.309563584856234	0.404964217055996	0.553501720979969
4mer-m11.14|33|Offset_Kd	0.37201189186455	0.372457463147274	0.293599840466762	0.369014753058837	0.492070666156972
4mer-m11.14|33|Supp_Kd	0.0565017735738133	0.0565208814982274	0.0463870320550034	0.05670425902106	0.0684165679563203
4mer-m11.14|34|Comp_Kd	0.314625663524919	0.321141416833951	0.233787380361937	0.321106554535883	0.410783943964491
4mer-m11.14|34|Offset_Kd	0.346061429241824	0.3446271481504	0.256295878846032	0.345135637867963	0.461934660716925
4mer-m11.14|34|Supp_Kd	0.0615572779116037	0.0615996576902683	0.0488821284192995	0.062154170787684	0.0765104379441347
4mer-m11.14|35|Comp_Kd	0.545834298585704	0.534703408486602	0.357996016057245	0.538120248741668	0.776138125866475
4mer-m11.14|35|Offset_Kd	0.539065937740643	0.547986213961165	0.382297967898158	0.540342403802206	0.86295467282832
4mer-m11.14|35|Supp_Kd	0.0688540563034018	0.0679837470438437	0.051509693282526	0.0683186364544625	0.0841175879912479
