Full	Mean	Lower_CI	Median	Upper_CI
4mer-m10.13|16|Offset_Kd	0.0798295950972115	0.079770190673049	0.0683648243432275	0.0796897082315121	0.0943709519198605
4mer-m10.13|16|Supp_Kd	0.0165170284721628	0.0160719913019221	0.0128957332959046	0.0160951308579894	0.0192643540369364
4mer-m10.13|17|Comp_Kd	0.157082366884852	0.155911795298	0.124908732479716	0.156088442712051	0.193407653989827
4mer-m10.13|17|Offset_Kd	0.0769561517290059	0.0777736048835892	0.065366895995381	0.0766220853280113	0.0981415426086812
4mer-m10.13|17|Supp_Kd	0.0159872118564529	0.0153974049203414	0.0117224243039226	0.015604598801578	0.0184108238364617
4mer-m10.13|18|Comp_Kd	0.185340701135768	0.181338489678853	0.134192815904421	0.182453966446096	0.225929017897847
4mer-m10.13|18|Offset_Kd	0.0817999799412877	0.0828405886271094	0.068518770667322	0.0818906996965741	0.102530244969986
4mer-m10.13|18|Supp_Kd	0.0167855162233172	0.0162048493641531	0.0122395214000606	0.0165695443588504	0.0198601778920189
4mer-m10.13|19|Comp_Kd	0.184960673521097	0.181357341698229	0.138711923012061	0.181714759562709	0.219744814850746
4mer-m10.13|19|Offset_Kd	0.0755253696393002	0.0765706601954309	0.0608789039897575	0.0757568962614931	0.097002646865173
4mer-m10.13|19|Supp_Kd	0.0152870210144797	0.0149746970740032	0.011995328490954	0.0149728639796504	0.0178303171335593
4mer-m10.13|20|Comp_Kd	0.150048474578965	0.153338366583903	0.124920106908115	0.150399657924416	0.203604976003063
4mer-m10.13|20|Offset_Kd	0.0795879756490729	0.0799621839478284	0.0648164495150438	0.0796290652891989	0.0971124469511135
4mer-m10.13|20|Supp_Kd	0.0159032958882193	0.0154089112331256	0.0117889335016852	0.0156460593060306	0.0188992981216588
4mer-m10.13|21|Comp_Kd	0.144423817405653	0.141369604288046	0.0949071923165082	0.143667502200017	0.180716919052207
4mer-m10.13|21|Offset_Kd	0.0796030224758943	0.083730046551118	0.0625785287593909	0.0797507177532262	0.131683054000038
4mer-m10.13|21|Supp_Kd	0.0165435879926275	0.0160757677161867	0.0127084300255524	0.0161431735597857	0.0197578955669466
4mer-m10.13|22|Comp_Kd	0.162169063167446	0.156962741430974	0.103633123012555	0.160462422956485	0.202549723128815
4mer-m10.13|22|Offset_Kd	0.0881821406790863	0.0891452668516513	0.0717749410889506	0.0892346647200612	0.113827689556106
4mer-m10.13|22|Supp_Kd	0.0133901178143281	0.0128453130916962	0.00988959362386925	0.0127992547050605	0.0167565674380971
4mer-m10.13|23|Comp_Kd	0.172918418435238	0.18189601239311	0.136860943203031	0.181531669870786	0.279325510838647
4mer-m10.13|23|Offset_Kd	0.0771162277070826	0.0758563445111365	0.0601525863502779	0.0760920137579126	0.0930737575082223
4mer-m10.13|23|Supp_Kd	0.0164401861447365	0.0158844184370079	0.0118515130694353	0.0159387220369465	0.0201750700629873
4mer-m10.13|24|Comp_Kd	0.172716806003552	0.173217901285197	0.126846330689378	0.172156712640501	0.230829876595721
4mer-m10.13|24|Offset_Kd	0.078265284087665	0.0764821500824572	0.0631558006501521	0.0760920281933169	0.0928267856646075
4mer-m10.13|24|Supp_Kd	0.0155901322761894	0.0148560758509372	0.0102880283299891	0.0150092845605312	0.0204795719105603
4mer-m10.13|25|Comp_Kd	0.15877401392489	0.150078065440751	0.0901787562302362	0.153248319742113	0.211875686348534
4mer-m10.13|25|Offset_Kd	0.096850565845784	0.100330277605845	0.0750452589394698	0.0967523809610925	0.153172782642273
4mer-m10.13|25|Supp_Kd	0.0171242235525201	0.0165155671908863	0.0115970779398724	0.0166997747915209	0.0212800085763811
4mer-m10.13|26|Comp_Kd	0.163520348563253	0.15363336209466	0.0885304021735973	0.159634599039556	0.208016201304305
4mer-m10.13|26|Offset_Kd	0.0982571499824404	0.0997247995692145	0.07545318300311	0.098423995363143	0.13912219408462
4mer-m10.13|26|Supp_Kd	0.0181066158399344	0.0172461416810245	0.0117165812579881	0.0178039556665616	0.0237234187054556
4mer-m10.13|27|Comp_Kd	0.191950961822768	0.212686723803496	0.149745005153051	0.194239386167873	0.482026428979485
4mer-m10.13|27|Offset_Kd	0.0723029246350028	0.0694069940939457	0.0464210586769181	0.071268193651143	0.0895795895278565
4mer-m10.13|27|Supp_Kd	0.0239175037290556	0.0231801502198651	0.0165346075520357	0.0232973956509845	0.0297516716146892
4mer-m10.13|28|Comp_Kd	0.184283001607302	0.178333810998519	0.129463017551386	0.178169679475888	0.248752091876536
4mer-m10.13|28|Offset_Kd	0.0771199193530295	0.0811001042047976	0.0626239595295298	0.077417057834901	0.127292587319455
4mer-m10.13|28|Supp_Kd	0.0179357886175492	0.0172907475749518	0.0113069151647231	0.0177824059202704	0.0244937693696322
4mer-m10.13|29|Comp_Kd	0.163533723197578	0.161683243475209	0.100894389529655	0.162327619719841	0.267000344686175
4mer-m10.13|29|Offset_Kd	0.10034471233099	0.0991535118274855	0.0690091935755884	0.0989262867796898	0.140066803157955
4mer-m10.13|29|Supp_Kd	0.0179417544311075	0.017408457433542	0.01250212847004	0.0173645199339281	0.0241619189537712
4mer-m10.13|30|Comp_Kd	0.267751113267287	0.317583477237398	0.172345855446348	0.275244465544233	1.06540806420868
4mer-m10.13|30|Offset_Kd	0.0806442341354003	0.0764272618325016	0.0512730370684657	0.0774867552834021	0.0998838746821099
4mer-m10.13|30|Supp_Kd	0.0166782056218793	0.0158654852622927	0.0106745148874917	0.0161062158887456	0.0219176238963454
4mer-m10.13|31|Comp_Kd	0.19193252132201	0.196174059353982	0.127870834327262	0.19278302737886	0.339026757361418
4mer-m10.13|31|Offset_Kd	0.10806212933575	0.110019565140833	0.0766726686987906	0.107412724163812	0.181367315546139
4mer-m10.13|31|Supp_Kd	0.0203464683561525	0.0199541652965485	0.0126333427311668	0.0204672377824695	0.027343341985986
4mer-m10.13|32|Comp_Kd	0.150572480763978	0.14123439783859	0.0576491822717904	0.149445153177812	0.258589759513095
4mer-m10.13|32|Offset_Kd	0.077920568523361	0.0795183723488496	0.0563588717544296	0.0782771607792158	0.122319598080125
4mer-m10.13|32|Supp_Kd	0.0120851839458722	0.0109523587610561	0.0057936948453718	0.0114587874832897	0.0188982288560375
4mer-m10.13|33|Comp_Kd	0.19600196031721	0.20375009539118	0.100953148274861	0.205541827561129	0.37634047559066
4mer-m10.13|33|Offset_Kd	0.115804175094554	0.120692293039246	0.0815539510643317	0.112907771120617	0.265749069020686
4mer-m10.13|33|Supp_Kd	0.0206509334642423	0.0201193310777342	0.0143000743730803	0.0199675112022523	0.0272012240729259
4mer-m10.13|34|Comp_Kd	0.0906964046308187	0.0875985111418611	0.0354284494912387	0.0927563918827131	0.175196113382334
4mer-m10.13|34|Offset_Kd	0.0862339745840024	0.0949989464072162	0.0550121742494696	0.0874918040623306	0.225971536023465
4mer-m10.13|34|Supp_Kd	0.0206007524216175	0.0199713872858968	0.0120918642091561	0.0205905590378976	0.0291132764602538
4mer-m10.13|35|Offset_Kd	0.158583641068936	0.156583321493976	0.0785611753492922	0.152376126474704	0.326226947133814
4mer-m10.13|35|Supp_Kd	0.0177304627312579	0.0162060203267706	0.00742178842230013	0.0168505676209841	0.0275411315626641
4mer-m10.13|36|Offset_Kd	0.358567782342458	0.403959642544425	0.140172357556508	0.361065372828279	2.0806211344845
4mer-m10.13|8|Offset_Kd	0.0712547068546467	0.0735719901216894	0.0568470129895389	0.0712792214439294	0.111662966797107
4mer-m10.13|8|Supp_Kd	0.0296007969220292	0.0299608344458077	0.0231279226198839	0.030269429090981	0.0387807489872982
4mer-m10.13|9|Comp_Kd	0.175295226346995	0.178704202989565	0.148640023074415	0.176755401646601	0.226542561809502
4mer-m10.13|9|Offset_Kd	0.0760555513791268	0.0780484585393635	0.0640717019395513	0.0776058899151535	0.102165394892634
4mer-m10.13|9|Supp_Kd	0.0142643004002699	0.0138078311122238	0.0117137521679942	0.0139004785080426	0.0163732463873758
4mer-m11.14_Kd	0.610410476487396	0.583011329820088	0.481235891323642	0.614097317918271	0.632084389986708
4mer-m11.14|10|Comp_Kd	0.182619009085019	0.196185196841099	0.147016819039623	0.186791626195391	0.336084234260796
4mer-m11.14|10|Offset_Kd	0.0569399841923404	0.0559811763066678	0.0475247563989123	0.0563612870839023	0.0638263798379917
4mer-m11.14|10|Supp_Kd	0.0141786649532886	0.0139836414913094	0.0118450948645105	0.0139711551677659	0.0162516470197721
4mer-m11.14|11|Comp_Kd	0.148159938650606	0.151565340789791	0.120555718663836	0.149913380371813	0.195474204257987
4mer-m11.14|11|Offset_Kd	0.0709198488303987	0.071806423108001	0.0609849062482916	0.0716046937183909	0.0877407546772479
4mer-m11.14|11|Supp_Kd	0.0126159977189774	0.0122229739236986	0.0102843415537172	0.0121611889471069	0.0144731214095854
4mer-m11.14|12|Comp_Kd	0.177063611735154	0.170908614260242	0.133794749660633	0.173842171087165	0.19633398864845
4mer-m11.14|12|Offset_Kd	0.0655195211179697	0.0677320541214668	0.0543180195531184	0.0661689144297128	0.0946953185426799
4mer-m11.14|12|Supp_Kd	0.0150769235482982	0.0145671534017646	0.0120640747309074	0.0144051099367435	0.0177027548510062
4mer-m11.14|13|Comp_Kd	0.146494403901356	0.142722471599165	0.113688077170852	0.145602476358589	0.171557717095806
4mer-m11.14|13|Offset_Kd	0.0634637226659396	0.0642223434158652	0.0514792559227669	0.0642963944812104	0.0833281507778732
4mer-m11.14|13|Supp_Kd	0.0130781672425464	0.012666228025812	0.0101040570770489	0.0128724933625843	0.0152221305428672
4mer-m11.14|14|Comp_Kd	0.126300129749233	0.125190713571142	0.10415138026329	0.126285481881248	0.144337786251996
4mer-m11.14|14|Offset_Kd	0.0651313443884892	0.0689868982958848	0.0501280614586209	0.0667646096927513	0.103775841793721
4mer-m11.14|14|Supp_Kd	0.0133922659404733	0.0129851634141027	0.0103442912069372	0.0130790138990742	0.0154423756581351
4mer-m11.14|15|Comp_Kd	0.145473391051757	0.147593333972595	0.122405044483862	0.145704701688548	0.188012200733911
4mer-m11.14|15|Offset_Kd	0.0723725888333393	0.076159785873024	0.0576068224697496	0.0721331258168813	0.119549930235398
4mer-m11.14|15|Supp_Kd	0.0159362710276625	0.0154523863274564	0.0116699127882166	0.0158225570556576	0.0186872456378787
4mer-m11.14|16|Comp_Kd	0.132386458507896	0.135581097744863	0.105580542164225	0.132882310623571	0.18597439187308
4mer-m11.14|16|Offset_Kd	0.0800223427924965	0.0828423670974478	0.0665765787951101	0.0807470625445403	0.113945523154749
4mer-m11.14|16|Supp_Kd	0.014738461228552	0.0141846597831984	0.0111662551297601	0.0143475006500158	0.0171269369587873
4mer-m11.14|17|Comp_Kd	0.163976902552182	0.15404567244757	0.104377979711675	0.155935228796188	0.192137208297694
4mer-m11.14|17|Offset_Kd	0.0764941382853167	0.0746889283143393	0.0623944036633802	0.0751504549470339	0.0901599796041273
4mer-m11.14|17|Supp_Kd	0.0163608865597938	0.0159205078676378	0.0127815449190269	0.015946083392742	0.019400824554961
4mer-m11.14|18|Comp_Kd	0.1541743952396	0.168170372763615	0.122732183036505	0.160536453076297	0.295034016161365
4mer-m11.14|18|Offset_Kd	0.0754236522680484	0.0781517520422526	0.0621791100190651	0.0763442091301941	0.109979836679089
4mer-m11.14|18|Supp_Kd	0.0161024579751206	0.0158314539465135	0.0122563929110354	0.016282383898112	0.0192731878086932
4mer-m11.14|19|Comp_Kd	0.16403312200657	0.161919054375427	0.122321996610745	0.159547749303814	0.212184847202654
4mer-m11.14|19|Offset_Kd	0.0727841089016813	0.0745263918847026	0.0569840656857673	0.0743904465532129	0.0979927653708334
4mer-m11.14|19|Supp_Kd	0.0176854789464825	0.0167873642335228	0.0119945386058308	0.0175198606327667	0.0210712847453252
4mer-m11.14|20|Comp_Kd	0.184216663137143	0.178527061003357	0.125094691400468	0.179233179398886	0.231545314214385
4mer-m11.14|20|Offset_Kd	0.0881811729797127	0.0901448343457206	0.0742194308229318	0.0894975631064818	0.109757421696639
4mer-m11.14|20|Supp_Kd	0.0181469998307612	0.0175212976681295	0.0125834774574385	0.0181482985222511	0.0219927888417287
4mer-m11.14|21|Comp_Kd	0.185396993078216	0.190945498822389	0.142916292337778	0.188427797337453	0.316731660128735
4mer-m11.14|21|Offset_Kd	0.0709475337182667	0.068462418541819	0.0523973372362918	0.0692663012877522	0.0835237549935595
4mer-m11.14|21|Supp_Kd	0.0191132562422395	0.0183569009170588	0.0131376751270239	0.0187278473968988	0.0226513300017028
4mer-m11.14|22|Comp_Kd	0.182634968304359	0.192970140770329	0.140697979785245	0.184754563260466	0.354476961175791
4mer-m11.14|22|Offset_Kd	0.0809476195224302	0.0793792129586362	0.0599792997137147	0.0802246196757339	0.0964454538949339
4mer-m11.14|22|Supp_Kd	0.0179099004280855	0.0172405792392462	0.0127355829007487	0.0174273404591367	0.021977943243187
4mer-m11.14|23|Comp_Kd	0.223150537366967	0.218038103298321	0.138978023120159	0.220248326225393	0.303182968242595
4mer-m11.14|23|Offset_Kd	0.111259152536575	0.112967659531063	0.0906502757998221	0.113645189715125	0.146110014441888
4mer-m11.14|23|Supp_Kd	0.0186913387987417	0.0177932778140625	0.0139144217294876	0.0177838986126436	0.0223998671777934
4mer-m11.14|24|Comp_Kd	0.172404307316592	0.160846665888529	0.0923851695471978	0.167908912347173	0.214407935109209
4mer-m11.14|24|Offset_Kd	0.0893070663145793	0.088629355696251	0.0687030904759039	0.0881915885295952	0.116782736797503
4mer-m11.14|24|Supp_Kd	0.020801655925738	0.0203584555951061	0.0142419588994349	0.0209719590802544	0.0248738116601079
4mer-m11.14|25|Comp_Kd	0.208671430754076	0.197705395166873	0.118509561420719	0.202226413057738	0.276725005269853
4mer-m11.14|25|Offset_Kd	0.0989158091868704	0.0966484670877388	0.0684329357241763	0.0963576833031841	0.125757325566844
4mer-m11.14|25|Supp_Kd	0.0174219481128212	0.0164825994075434	0.0115579268610522	0.0172359924882424	0.0216984350110159
4mer-m11.14|26|Comp_Kd	0.200129428293296	0.199576341625972	0.118586843970296	0.195522705122018	0.279245275919913
4mer-m11.14|26|Offset_Kd	0.105840950506791	0.110528946622693	0.080120226947743	0.107355609495925	0.173783331387323
4mer-m11.14|26|Supp_Kd	0.024388076173836	0.0233518763208508	0.0163148334916085	0.0239303436430834	0.0307109291291381
4mer-m11.14|27|Comp_Kd	0.256683939825946	0.288450988756276	0.18665523069448	0.256778651762296	0.952299790109094
4mer-m11.14|27|Offset_Kd	0.10974760861524	0.111895452267342	0.0819313741227267	0.108098381523333	0.168429264589941
4mer-m11.14|27|Supp_Kd	0.0235970458230913	0.0228716187017865	0.0168749431395808	0.0232070509353942	0.0288444587587061
4mer-m11.14|28|Comp_Kd	0.231847205746675	0.2232533948435	0.116071918982316	0.233790043159481	0.326272879465915
4mer-m11.14|28|Offset_Kd	0.109011089815322	0.106722360342263	0.0738681782664761	0.108964689277019	0.138194469975898
4mer-m11.14|28|Supp_Kd	0.0173453285544116	0.0164734954996399	0.0114609033118526	0.0163910560318641	0.0222465922364152
4mer-m11.14|29|Comp_Kd	0.277384191598243	0.279427257900351	0.15042269754999	0.272152495387845	0.470242879590904
4mer-m11.14|29|Offset_Kd	0.0966319586495267	0.0963905064273268	0.0695262371148245	0.0959331923937559	0.127569186131578
4mer-m11.14|29|Supp_Kd	0.0200771582089736	0.0193190168845465	0.0140157761961601	0.0194396555730648	0.0258088604270482
4mer-m11.14|30|Comp_Kd	0.192920534276221	0.184086548739429	0.107681407087044	0.187808591470426	0.276302718234582
4mer-m11.14|30|Offset_Kd	0.0950784049753269	0.0962877598421417	0.0656767438248756	0.0946154223317518	0.138115061340405
4mer-m11.14|30|Supp_Kd	0.0186004367307352	0.0177807653954224	0.0124071575345924	0.0179982324154142	0.0239485028141917
4mer-m11.14|31|Comp_Kd	0.211214382440757	0.222215065633571	0.128579577069996	0.213477929902055	0.503225365319774
4mer-m11.14|31|Offset_Kd	0.106696217600221	0.110462304787843	0.0784499401047131	0.108400809330652	0.17796248196957
4mer-m11.14|31|Supp_Kd	0.0204232013619889	0.0197373456600839	0.0130590260014723	0.0202852883233791	0.0274843262607595
4mer-m11.14|32|Comp_Kd	0.276672601887113	0.253983749387031	0.0806244795891015	0.256104907304644	0.606650567602377
4mer-m11.14|32|Offset_Kd	0.0957648143833113	0.0985581538260513	0.065325586538499	0.0975876647851852	0.151965406028027
4mer-m11.14|32|Supp_Kd	0.0175704802309273	0.0166487346009862	0.0109828157217836	0.0168298317557632	0.0250771756756496
4mer-m11.14|33|Comp_Kd	0.143069733196438	0.139626949577858	0.0770909333413492	0.139397755033421	0.249237859856223
4mer-m11.14|33|Offset_Kd	0.0981285004646975	0.0997539363003467	0.0682112389824501	0.0999545441865996	0.147978317510639
4mer-m11.14|33|Supp_Kd	0.0157238344311646	0.0151335215899454	0.00895282018696178	0.0150016477864103	0.0238522298602598
4mer-m11.14|34|Comp_Kd	0.170853727263239	0.390731721345623	0.0712777794878557	0.189351673195961	10
4mer-m11.14|34|Offset_Kd	0.100980739642152	0.115468713956896	0.0605111156078695	0.108858475130929	0.350609182859742
4mer-m11.14|34|Supp_Kd	0.0113266257914048	0.0104086385449209	0.00546150219272028	0.0107819718999512	0.0178714412215214
4mer-m11.14|35|Offset_Kd	0.220732562924121	0.412766043429126	0.119549047654257	0.219014964751174	10
4mer-m11.14|35|Supp_Kd	0.0275689986774851	0.0259251108789741	0.0158704615727609	0.0258607063786498	0.04146847479671
4mer-m11.14|36|Offset_Kd	0.169772501929741	0.206100299525732	0.0693919479298723	0.174326557585946	3.23889724396863
4mer-m11.14|7|Offset_Kd	0.0864659950309089	0.0854497500943125	0.0733541147300865	0.0862681834890862	0.100247699525512
4mer-m11.14|8|Offset_Kd	0.0378652780168603	0.0362304127949794	0.027199412144456	0.0370987795583947	0.043757786870679
4mer-m11.14|8|Supp_Kd	0.0655465146691466	0.0654648129702169	0.0557955917540627	0.0652044229928391	0.0764673281985599
4mer-m11.14|9|Comp_Kd	0.112387517874015	0.107827567361148	0.0781819157761665	0.112171924589687	0.124347950381982
4mer-m11.14|9|Offset_Kd	0.074980594281439	0.0723191741815287	0.057476064599658	0.0737379855062822	0.084042143983168
4mer-m11.14|9|Supp_Kd	0.0101193102352037	0.00984974975684582	0.00776223566536757	0.0099637228661266	0.0122028495759225
4mer-m12.15_Kd	1.2784375529286	1.39476816050713	1.23190837184929	1.2692684480483	1.92449568387704
4mer-m12.15|10|Comp_Kd	0.0839832621383851	0.0890170317137635	0.071374506540809	0.0848020438928174	0.125402348570106
4mer-m12.15|10|Offset_Kd	0.0352917624233732	0.0365309500127523	0.0293571766414929	0.0357020303360595	0.0479312976920462
4mer-m12.15|10|Supp_Kd	0.00644011061097056	0.00622328131201107	0.00526335890675081	0.00615034551632276	0.00740916645990118
4mer-m12.15|11|Comp_Kd	0.0751421371088381	0.0787658481444968	0.0636997011964431	0.0758457940996155	0.10723438716187
4mer-m12.15|11|Offset_Kd	0.0267854446403643	0.0275336187472947	0.0220842358472708	0.0272012591215146	0.0357597194281418
4mer-m12.15|11|Supp_Kd	0.00603249551083243	0.00584255466115122	0.00498770215525862	0.00563336281785655	0.00717361657331303
4mer-m12.15|12|Comp_Kd	0.0675583715524441	0.0718056598883737	0.056708240054524	0.067555880883363	0.107126708605591
